source,dialect,word,kanji,gloss_ja,gloss_en,section
Wikipedia,ウチナーヤマトグチの語彙一覧,フール,,便所。伝統的な沖縄家屋では、豚便所（ゥワーフール）と呼ばれる屋外に設けられた便所で、排泄物を飼料として豚を飼育していた,,一般
Wikipedia,ウチナーヤマトグチの語彙一覧,プットゥルー,,でんぷん質の食材を、油を使って調理したもの。ウムクジ（芋くず）プットゥルー、ソーミンプットゥルーなど,,食べ物関連
Wikipedia,ウチナーヤマトグチの語彙一覧,ホーミ（ー）,,女陰。転じて性行為を指す言葉,,一般
Wikipedia,ウチナーヤマトグチの語彙一覧,ポチギ,,ポルトガル風ソーセージ（Portuguese sausage）,,ウチナー英語
Wikipedia,ウチナーヤマトグチの語彙一覧,マカイ,,椀,,食べ物関連
Wikipedia,ウチナーヤマトグチの語彙一覧,マギー,,大きい,,形容詞
Wikipedia,ウチナーヤマトグチの語彙一覧,マジムン,,魔物。ヤナムン（嫌なもの）という言い方もある,,一般
Wikipedia,ウチナーヤマトグチの語彙一覧,マジュン,,一緒に,,副詞
Wikipedia,ウチナーヤマトグチの語彙一覧,マヤー,,猫,,一般
Wikipedia,ウチナーヤマトグチの語彙一覧,マーサムン,,美味しいもの,,形容詞
Wikipedia,ウチナーヤマトグチの語彙一覧,マーサン,,美味しい。「旨（うま）さん」の訛り。「イッペーマーサンドー」は「すごく美味しいよ」,,形容詞
Wikipedia,ウチナーヤマトグチの語彙一覧,マース,,塩のこと。「真塩（マシウ）」の訛り,,食べ物関連
Wikipedia,ウチナーヤマトグチの語彙一覧,マーミナー,,もやし。「豆菜」に由来,,食べ物関連
Wikipedia,ウチナーヤマトグチの語彙一覧,ムジ,,タイモの芋茎。古代日本語の「いもじ」に由来,,食べ物関連
Wikipedia,ウチナーヤマトグチの語彙一覧,ムル,,全部。すべて。標準語の「もろ（諸）」の訛り。「むるわからん」は「さっぱりわからない」,,副詞
Wikipedia,ウチナーヤマトグチの語彙一覧,ヤチムン,,陶磁器。焼物（やきもの）の訛り,,食べ物関連
Wikipedia,ウチナーヤマトグチの語彙一覧,ヤナカーギー,,ブス。語源は「嫌な影」,,一般
Wikipedia,ウチナーヤマトグチの語彙一覧,ヤンバラー,,山原（沖縄本島北部）人,,地域、住民、固有名詞
Wikipedia,ウチナーヤマトグチの語彙一覧,ヤー,,おまえ（親称）。複数形は「イッター/ヤッター」（お前たち）,,人称代名詞
Wikipedia,ウチナーヤマトグチの語彙一覧,ヤールー,,ヤモリ,,一般
Wikipedia,ウチナーヤマトグチの語彙一覧,ユイマール,,地域や仲間内での助け合い、相互扶助の制度。漢字で書くと「結い回る」,,生活、生業
Wikipedia,ウチナーヤマトグチの語彙一覧,ユクイ,,休憩。一休み。語源は「ゆっくり」,,一般
Wikipedia,ウチナーヤマトグチの語彙一覧,ユクシ,,嘘。嘘つき。「ユクシムニー」（邪まな物言い）の短縮形。嘘をつく人はユクサー,,一般
Wikipedia,ウチナーヤマトグチの語彙一覧,ユシドーフ,,語源は「寄せ豆腐」。県外ではくみ豆腐、おぼろ豆腐などと呼ばれるものに近く、豆腐を押し固めて水抜きを行う前の状態のもの,,食べ物関連
Wikipedia,ウチナーヤマトグチの語彙一覧,ユンタク,,談笑。おしゃべり,,一般
Wikipedia,ウチナーヤマトグチの語彙一覧,ユーバン,,夕飯,,生活、生業
Wikipedia,ウチナーヤマトグチの語彙一覧,ユーフル,,風呂。水風呂との区別、また単にフルではフール（便所）と紛らわしいため「湯風呂」と呼んで区別した名残り,,一般
Wikipedia,ウチナーヤマトグチの語彙一覧,ワン・ワー,,私。僕。俺。「私は」の場合、「ワンネー」となる。複数形は「ワッター」（私たち）,,人称代名詞
Wikipedia,ウチナーヤマトグチの語彙一覧,ワーバサー,,いたずらっ子の事。ガンマラーと言う事もある,,一般
Wikipedia,ウチナーヤマトグチの語彙一覧,ンジャナ,,ホソバワダン。「苦菜（ニガナ）」の訛り,,食べ物関連
Wikipedia,ウチナーヤマトグチの語彙一覧,ンスナバー,,フダンソウ。「味噌菜葉（ミソナバ）」に由来,,食べ物関連
Wikipedia,ウチナーヤマトグチの語彙一覧,ンブシー,,「ンブシュン（蒸す）」という動詞の名詞形。ナーベラー（ヘチマ）や豆腐など、水分の多い材料を水を加えずに煮る調理法。ンブサーともいう。ナーベラーンブシーなど,,食べ物関連
Wikipedia,ウチナーヤマトグチの語彙一覧,島ナイチャー,,沖縄在住のナイチャー。特に自らの意志で移住し、沖縄の風土に染まった人を指す。沖縄戦前は本土かぶれの沖縄人を指す言葉だったが、本土復帰後に移住者が増えると、意味が反対のものになった,,地域、住民、固有名詞
Wikipedia,ウチナーヤマトグチの語彙一覧,店休日,,定休日の誤記。臨時休業日という意味でも使用される,,表記・発音上の「方言」
Wikipedia,ウチナーヤマトグチの語彙一覧,支那そば,,料理としてのラーメンや中華そばのことではなく、棒状の乾麺の中華麺を指す。保存食として常備され、素麺と同じように炒めるなどして用いられる,,食べ物関連
Wikipedia,ウチナーヤマトグチの語彙一覧,移店,,移転の誤記。店舗移転の張り紙などにおいて頻繁に見られる,,表記・発音上の「方言」
Wikipedia,ウチナーヤマトグチの語彙一覧,食道,,食堂の誤記。新規開店の店においてもこの表記を採用することがある,,表記・発音上の「方言」
Wikipedia,ケセン語,A,,a || ||,,ケセン式ローマ字
Wikipedia,ケセン語,B,,b || ||,,ケセン式ローマ字
Wikipedia,ケセン語,G,,g || ||,,ケセン式ローマ字
Wikipedia,ケセン語,I,,ı || d、s、t、zに続く時にのみ用いる,,ケセン式ローマ字
Wikipedia,ケセン語,K,,k || ||,,ケセン式ローマ字
Wikipedia,ケセン語,M,,m || ||,,ケセン式ローマ字
Wikipedia,ケセン語,O,,o || ||,,ケセン式ローマ字
Wikipedia,ケセン語,P,,p || ||,,ケセン式ローマ字
Wikipedia,ケセン語,R,,r || ||,,ケセン式ローマ字
Wikipedia,ケセン語,U,,u || ||,,ケセン式ローマ字
Wikipedia,ケセン語,V,,v || ||,,ケセン式ローマ字
Wikipedia,ケセン語,Y,,y || ||,,ケセン式ローマ字
Wikipedia,ケセン語,b,,d || z || g || r || y || w,,子音の無声化
Wikipedia,ケセン語,de,,發音便 || yomú（読む） → yom' dé（読んで）,,動用詞
Wikipedia,ケセン語,p,,"colspan=""2"" | t || k || r̈ || ÿ || ẅ",,子音の無声化
Wikipedia,ケセン語,te,,促音便 || kadí（勝つ） → kad' té（勝って）,,動用詞
Wikipedia,ケセン語,Ï,,ï || 後述の二重母音にのみ用いる,,ケセン式ローマ字
Wikipedia,ケセン語,İ,,"i ||rowspan=""3""| ||",,ケセン式ローマ字
Wikipedia,ケセン語,Ś-er,,Ś-ir || S-ér || S-ír || S-er || S-ir || ser || kor || 否定の結辞 zı などの前で,,動用詞
Wikipedia,ケセン語,Ś-era,,Ś-ira || S-erá || S-irá || S-era || S-ira || sır̈a || kurá（時に）kirá || 仮定の結辞 ba などの前で,,動用詞
Wikipedia,ケセン語,Ś-ere,,Ś-ire || S-eré || S-iré || S-ere || S-ire || sır̈e || kuré（時に）kiré ||,,動用詞
Wikipedia,ケセン語,Ś-ero,,Ś-iro || S-eró || S-iró || S-ero || S-iro || sır̈o || kǒ ||,,動用詞
Wikipedia,ケセン語,Ś-eru,,Ś-iru || S-er || S-irú || S-eru || S-iru || sıru || kurú ||,,動用詞
Wikipedia,ケセン語,Ś-g',,Ś-g' || S-g' || 動用詞 aru などの前で,,静用詞
Wikipedia,ケセン語,Ś-g'i,,S-g'í || S-g'i ||,,静用詞
Wikipedia,ケセン語,Ś-gu,,Ś-gu || S-gu ||,,静用詞
Wikipedia,ケセン語,Ś-i,,"Ś-ı || colspan=""2"" | S-í || S-i || S-ı",,動用詞
Wikipedia,ケセン語,Ś-ku,,Ś-ku || S-ku || 語末のuが無声化した場合,,静用詞
Wikipedia,ケセン語,Ś-u,,Ś-ı || S-ú || S-í || S-u || S-ı,,動用詞
Wikipedia,ケセン語,Ÿ,,ÿ || ||,,ケセン式ローマ字
Wikipedia,ケセン語,Ẅ,,ẅ || ||,,ケセン式ローマ字
Wikipedia,ケセン語,あ,,い || う || え || お,,ケセン仮名
Wikipedia,ケセン語,か,,き || く || け || こ,,ケセン仮名
Wikipedia,ケセン語,か゚,,き゚ || く゚ || け゚ || こ゚,,ケセン仮名
Wikipedia,ケセン語,が,,ぎ || ぐ || げ || ご,,ケセン仮名
Wikipedia,ケセン語,さ,,15px || || せ || そ,,ケセン仮名
Wikipedia,ケセン語,さ゚,,|| || せ゚ || そ゚,,ケセン仮名
Wikipedia,ケセン語,ざ,,15px || || ぜ || ぞ,,ケセン仮名
Wikipedia,ケセン語,た,,15px || || て || と,,ケセン仮名
Wikipedia,ケセン語,だ,,15px || || で || ど,,ケセン仮名
Wikipedia,ケセン語,な,,に || ぬ || ね || の,,ケセン仮名
Wikipedia,ケセン語,は,,ひ || ふ || へ || ほ,,ケセン仮名
Wikipedia,ケセン語,ば,,び || ぶ || べ || ぼ,,ケセン仮名
Wikipedia,ケセン語,ぱ,,ぴ || ぷ || ぺ || ぽ,,ケセン仮名
Wikipedia,ケセン語,ま,,み || む || め || も,,ケセン仮名
Wikipedia,ケセン語,や,,|| ゆ || 15px || よ,,ケセン仮名
Wikipedia,ケセン語,や゚,,|| || || よ゚,,ケセン仮名
Wikipedia,ケセン語,ら,,り || る || れ || ろ,,ケセン仮名
Wikipedia,ケセン語,ら゚,,|| || れ゚ || ろ゚,,ケセン仮名
Wikipedia,ケセン語,わ,,|| || ゑ ||,,ケセン仮名
Wikipedia,ケセン語,ア,,イ || ウ || エ || オ,,ケセン仮名
Wikipedia,ケセン語,カ,,キ || ク || ケ || コ,,ケセン仮名
Wikipedia,ケセン語,カ゚,,キ゚ || ク゚ || ケ゚ || コ゚,,ケセン仮名
Wikipedia,ケセン語,ガ,,ギ || グ || ゲ || ゴ,,ケセン仮名
Wikipedia,ケセン語,サ,,15px || || セ || ソ,,ケセン仮名
Wikipedia,ケセン語,サ゚,,|| || セ゚ || ソ゚,,ケセン仮名
Wikipedia,ケセン語,ザ,,15px || || ゼ || ゾ,,ケセン仮名
Wikipedia,ケセン語,タ,,15px || || テ || ト,,ケセン仮名
Wikipedia,ケセン語,ダ,,15px || || デ || ド,,ケセン仮名
Wikipedia,ケセン語,ナ,,ニ || ヌ || ネ || ノ,,ケセン仮名
Wikipedia,ケセン語,ハ,,ヒ || フ || ヘ || ホ,,ケセン仮名
Wikipedia,ケセン語,バ,,ビ || ブ || ベ || ボ,,ケセン仮名
Wikipedia,ケセン語,パ,,ピ || プ || ペ || ポ,,ケセン仮名
Wikipedia,ケセン語,マ,,ミ || ム || メ || モ,,ケセン仮名
Wikipedia,ケセン語,ヤ,,|| ユ || 15px || ヨ,,ケセン仮名
Wikipedia,ケセン語,ヤ゚,,|| || || ヨ゚,,ケセン仮名
Wikipedia,ケセン語,ラ,,リ || ル || レ || ロ,,ケセン仮名
Wikipedia,ケセン語,ラ゚,,|| || レ゚ || ロ゚,,ケセン仮名
Wikipedia,ケセン語,ワ,,|| || ヱ ||,,ケセン仮名
Wikipedia,ケセン語,促音便,,音便化した語末の子音の直後に無声子音から始まる単語が続く場合、無声子音を長子音として発音する,,音便
Wikipedia,ケセン語,子音脱落音便,,語中の子音が音便化した場合、その子音を発音せず、その前後の母音を続けて発音する。この場合も、二重母音として発音が変化する場合はこれに従う,,音便
Wikipedia,ケセン語,活用語尾,,後続する辞の1拍目,,音調型
Wikipedia,ケセン語,發音便,,音便化した語末の子音の直後に有声子音から始まる単語が続く場合、有声子音の直前にを挿入する,,音便
